陆陆续续  2
黄色  4
土  23
城墙  20
披上  8
青色  10
外衣  2
城门  8
建好  11
护城河  20
青砖  4
碧瓦  6
林立  1
古色古香  20
带状  5
相得益彰  4
浑然一体  24
看不到  7
运煤车  12
几乎  1
干涸  192
河流  9
清水  48
滋养  48
一条条  51
绿带  17
周围  1
成型  73
轴  24
双城  9
宽阔  11
高楼  13
修  16
游子  54
归来  14
回家  23
回来  243
不想  82
心目  56
渐渐  14
周日  40
四岁  7
嚷  1
竟  2
好几个  17
那次  14
阿姨  8
不让  27
淘气  15
哥哥  2
瀛湖  61
绿草  2
有情  6
辜负  7
孩童  17
湖水  5
十年  10
曾一度  121
见底  5
视作  3
荒郊野外  13
湖边  1
那一  13
大片  2
茵茵  36
一簇簇  1
争奇斗艳  2
花朵  4
相扶  10
相依  1
轻轻  8
情侣  17
笑逐颜开  15
三口  2
出出进进  10
湖面  1
穿梭  6
树林  36
不禁  8
感慨万千  18
太快  6
岂止  4
一草一木  1
公交车  8
换了  54
燃油  1
天然气  14
车到  143
纯  3
电动车  40
氢  49
燃料电池  24
身为  29
上班族  33
公共交通  5
飞速  25
观念  7
锅炉房  122
全拆了  2
黑  1
烟囱  145
不见  6
暖气  34
冬天  10
人会  46
受冻  14
分明  5
短袖  4
浅色  1
煤烟  1
弄脏  4
衣着  10
禁忌  6
往事  6
日记本  13
扉页  1
话  2
根在  95
之绿便  1
永存  1
一座座  4
各不相同  15
却是  13
命脉  54
所系  13
斯  7
扎根  32
于斯  76
山山水水  1
一砖一瓦  6
之绿  5
济宁  2
公共关系  9
儒学  6
汉字  11
曲阜  54
尼山  2
互  4
本义  29
而动  4
相互  9
互助  133
互惠互利  68
互易  4
互济  2
互通  10
字形  41
两手  17
相握  10
坦诚相待  3
并肩  2
为伍  16
互谋  3
大业  2
亲切  3
美好未来  57
卫民  20
各国  4
民心  198
相通  43
语种  30
论语  3
译介  8
花垣县  3
洞村  6
猕猴桃  8
建华  16
王封军  7
仍会  13
湘西  10
凤凰古城  25
凤凰县  4
挂职  7
扶贫  14
日日夜夜  506
金秋  6
时节  7
济南市  38
湘西土家族苗族自治州  18
工作队  3
自豪感  32
和要  19
撸  1
袖子  11
兴奋  11
劲儿  36
喷涌  13
趵突泉  3
欢快  1
奔腾  14
心间  65
恨不得  6
立刻  3
飞到  23
多月  3
踏上  27
沉醉  43
贫穷  1
的心  9
篱笆  1
房  2
泥巴  209
出门  3
全靠  57
两条腿  13
顺口溜  8
活生生  4
攻克  2
千头万绪  42
村民  2
贫困  539
千差万别  245
诉求  1
五花八门  101
多种多样  11
经验  14
积累  442
解难  172
预案  10
适应  40
走遍  205
十七个  13
一百多个  1
口音  2
浓重  6
方言  3
听不懂  14
皱眉  3
赶紧  1
同行  27
记在  80
记事本  2
学到  2
俚语  16
一并  2
在册  20
串街  7
村干部  1
听  46
猜  151
弄懂  7
七八成  2
这为  4
打下  27
良好基础  41
后来  11
工作思路  152
深入群众  8
调研  5
得来  183
正午  5
廖家桥  2
镇时  1
名叫  1
边城  10
茶社  3
门上  2
挂  4
一副  58
对联  12
门楼  11
厨  1
八斗  17
丘  1
天下  1
茶业  62
招牌  11
这间  19
风趣  18
不乏  7
猛然  27
侧面  1
出产  20
西原  9
口感  5
想到  49
孟姓  85
茶香  1
茶趣  1
孟  1
经理  35
如能  222
开来  2
茶叶  21
增收  118
业务  144
茶友  686
饱  1
口福  4
能品  4
香茗  1
一举多得  1
说干就干  7
实地考察  6
终于  10
打动  101
看看  33
随王  72
封军  1
乘车  1
山下  24
一圈  16
绕到  30
海拔  1
一千多米  41
晕车  1
吐  1
切身感受  11
不易  8
竟是  36
艰苦  3
实打实  62
地为  8
绞尽脑汁  27
办法  4
实事  217
一趟  45
险路  26
苦  2
路上  26
来来回回  159
几十次  2
令人感动  2
敬佩  3
所说  7
那种  58
有家国  28
东西部  1
攻坚  41
深山  450
人未识  12
畅销  1
牛肉  40
促成  63
这桩  24
深感  3
战场  21
淬炼  30
生出  13
白发  8
幸福感  5
汇入  110
春水  15
溪流  2
般  10
丰盈  35
特产  6
沈从文  29
名著  8
发生地  13
千山万水  9
餐桌上  5
泉城  16
家乡  1
父老  232
品尝  3
武陵山  19
深处  2
水果  36
果农  96
数着  7
卖桃  2
挣来  1
钱款  1
田然  1
一笑  11
悄悄  3
竖  8
大拇指  5
暗暗  14
鼓  2
军校  21
服役  4
相仿  2
没什么  2
正因如此  22
委以重任  10
推销  2
首倡  7
领受  4
转业  1
信访  3
陌生  10
不言而喻  35
槐荫区  16
初来乍到  2
掉  2
链子  42
知己知彼  1
百战不殆  1
一头  1
扎进  35
挑剔  4
再难  2
迎难而上  1
云遮  24
雾绕  1
群山  1
区委  8
区政府  32
汇报  27
争取  29
发动  84
亲朋好友  53
微薄  16
之力  6
当好  33
坚强  19
后盾  173
圈里  11
这位  5
带头  86
一次性  36
购进  56
二十  35
箱  22
获赞  28
人心齐  1
泰山移  3
八  2
十多万元  53
销售一空  1
大半  1
协助  13
售出  127
首战告捷  8
大增  1
分红  19
分到  57
贫困人口  14
手里  58
款  31
不太多  112
增产  1
何在  32
地处  9
腹地  59
物流  36
鲜果  329
层层  3
中转  36
分选  16
开支  2
损耗  28
居  18
高难  106
低于  1
田  76
然  95
多方  18
果品  98
源头  6
做起  123
专项资金  46
帮着  19
二十多万  7
选线  1
因其能  2
高效率  1
选出  14
等级  17
理直气壮  55
销售方  4
洽谈  2
大大降低  9
次年  11
盛果期  13
底气十足  1
连锁  4
超市  31
采购  92
济南人  399
果盘  1
恰  1
听说  6
在外  43
打拼  68
姑娘  20
石佳  28
回乡  7
创业  12
妈妈  522
学苗  76
学成  1
在家  4
挣钱  58
照顾  19
耽误  61
这名  11
〇  11
闯劲  19
助  6
一臂之力  54
提议  4
却没能  10
拨付  3
疑问  17
厂房  30
生产线  49
能叫  77
动用  1
务工者  11
坦诚  1
遍找  4
陈情  1
要义  1
几次  30
小小  23
绣坊  51
娘们  1
满脸  7
飞针走线  10
造型  1
别致  89
鲜亮  11
缤纷  6
绣品  15
变戏法  1
一点点  1
长大  22
爱不释手  38
景象  5
下定决心  55
按田然  20
试试看  1
作坊  4
聘请  22
承人  31
千名  19
妇女学  6
苗绣  1
建档立卡  10
一百三十  86
学会  2
手艺  133
成品  48
交到  30
按件  6
工资  1
一月  89
一结  5
打工  1
返回  47
扶上马  58
一程  4
协调  7
一个三十  457
多平方米  1
摊位  10
帮  11
订单  87
接踵而来  168
一条龙  2
国门  11
卖到  29
评为  6
全国三八红旗手  52
细数  2
喜人  4
骄傲  10
嘴巴  34
乐得  5
合不上  2
提醒  1
喝  160
甘甜  61
很润心  8
形容  1
冷  23
窘困  73
年纪  1
王大见  34
卫健委  9
派遣  52
皮肤病  11
回  8
中医院  69
潮湿  18
双眼  9
算是  14
州里  20
皮肤科  1
一台  12
陈旧  76
电离子  7
机和  1
损坏  2
数年  17
维修  13
治疗仪  220
缺乏  5
医疗  191
有种  629
使不出  7
纠结  1
肩负  8
将要  31
技  7
结对  13
所需  28
所能  40
卫健委等  12
专长  2
下乡  2
辛辣  25
饮食习惯  8
因素  10
患者  378
为数  402
偏远  1
医生  27
眼神  225
怪怪的  9
熟练  1
诊疗  11
颇为  110
腊尔  21
山镇  1
流滚村  17
诊  1
排起  13
长长的  5
跟前  11
病人  2
好不容易  53
瞥见  8
胃病  1
手上  1
缠满  18
纱布  1
地上  5
前问  79
双手  1
不看  30
啥病  4
碰着  1
有点  1
疼  45
碍事  13
不用  2
说完  105
转身  7
连忙  9
拉住  5
坐下  2
一边  4
细心地  181
消毒  2
上药  161
危害  3
那位  62
老哥  7
连声  3
厉害  8
不痛  11
撩起  1
遮盖着  1
胳膊  1
愣住  4
伤口  1
明显  3
感染  506
溃烂  214
之势  2
抓紧  22
全身  72
说服  23
想方设法  4
州  10
整洁  21
设备齐全  21
专科  1
医护人员  17
苦心人  72
不负  1
诊治  28
慕名而来  35
找  6
咨询  199
男女老少  151
终获  1
任命  1
为州  10
三步走  1
巩固  10
查房  261
手术  5
一项项  93
红红火火  9
授  13
鱼  5
更授  86
人以  1
渔  7
建议  13
两百余名  440
组团式  1
医疗机构  2
三百多名  99
中青年  1
医师  12
进修  53
这片  4
云雾  77
茫茫  42
山路  10
弯弯的  24
倍感  4
摆脱  21
人杰地灵  77
深深地  8
已成  8
我情  21
相连  1
常  38
感怀  60
心声  4
第三十一次  21
一天天  13
器具  6
称为  63
辅具  114
体育赛事  32
假肢  13
好帮手  7
李晞  6
科技日报  2
雪季  23
练兵  6
器材  6
硬件  33
必要  98
试运行  131
冬残  11
奥雪上  4
踏勘  4
周密  3
维修站  11
医疗队  4
建立联系  16
保养  3
滑雪赛  23
坐上  5
修好  4
非常高兴  15
医疗保障  10
放心  13
邱睿铮  97
圆满完成  2
辅  36
具  19
顺利进行  36
具更  8
聪明  2
助残  18
着力点  39
高新技术  44
急需  55
基本型  61
两条  5
研发  23
主线  752
动能  36
迫切需要  237
逾  36
老龄化  60
老年人  33
亿  485
失能  314
半失  7
新一轮  6
换代  106
牵头  6
承担  94
适配  311
视力  44
董理  33
权  2
新一代  83
拟  115
资源库  65
数据库  9
一体化  45
障碍者  240
随访  3
闭环  7
科研项目  45
中国残联  8
百家  28
科研院所  16
申报  37
攻关  83
研究成果  121
晞  66
婷  4
吉隆坡  19
林昊  1
朝鲜  1
退出  8
亚洲区  49
声明  5
朝鲜队  51
退赛  3
交由  2
第二轮  11
稍后  17
组中  1
但仅  2
土库曼斯坦  2
该组  2
韩国队  1
黎巴嫩  5
斯里兰卡  9
韩国  21
网站  64
严峻  269
吉祥  102
戏院  128
开门  48
迎客  18
方非  4
王府井大街  1
银泰  2
百货  3
大厦  6
大街  49
一层  12
大牌  39
七层  7
八层  1
时隔  1
戏迷  16
心心念念  1
重生  5
重张  27
电梯门  2
映入眼帘  1
现代感  14
金属  3
影壁  40
纱  1
屏风  1
镂空  7
大戏院  3
大字  3
纱质  15
夹层  1
梅兰芳  3
剪影  23
诉说着  3
大厅  9
一侧  44
落地窗  11
墙体  1
原木色  6
开阔  1
西侧  35
咖啡  9
王府井  87
街景  12
远处  10
飞檐  23
景山  3
亭子  3
北海  1
白塔  4
拥  1
无敌  5
潜质  1
剧场  4
立马  28
戏园子  17
两层  9
坐席  12
座位  1
古风  16
茶座  6
二层  1
贵宾  14
沙发  1
场内  14
颜色  11
朱红色  54
上方  1
藻井  11
绘制  2
装饰  27
旋子  37
寓意  1
头  39
图案  83
名字  72
相  75
呼应  118
承建方  22
北京住总集团  1
墙面  1
看上去  13
金灿灿  25
斗拱  7
像是  4
木质  35
其实  17
公共场所  230
严格  33
消防  381
建筑材料  116
预  4
玻璃纤维  11
石膏板  2
特殊  1
随意  281
制成  48
功能性  22
抵御  16
外部环境  22
开裂  37
大面积  8
吊顶  24
罕见  2
产权  211
归属于  70
国有资产  14
有限责任  28
委托  31
旗下  63
北京京剧院  154
强强联合  15
段  12
思明  145
高精尖  2
潮流  15
声学  70
声光  6
水准  1
收声  29
音响效果  1
不戴  2
麦克风  2
原声  8
小剧场  1
首屈一指  5
伸缩  7
座椅  6
灵活  20
多变  130
多种类型  10
创造条件  4
京昆  23
名家  1
高端  51
国粹  298
富博洋  23
感情  1
分配  45
剧团  86
副团长  10
跟随  5
梅葆玖  52
亲眼看到  6
老先生  5
四处奔走  4
以新  3
重返  25
昔日  20
荣光  37
剧院  21
●  41
公主  29
府  8
总管  16
太监  2
王德祥  8
出资  2
东安市场  26
东北隅  7
筹建  1
王瑶卿  24
排演  2
缘  3
宦海  17
潮  3
姑  51
嫦娥奔月  4
黛  9
玉  3
葬花  97
一缕  2
麻  7
千金一笑  16
天女散花  1
童女  2
斩蛇  1
麻姑献寿  1
余叔岩  3
游龙戏凤  2
马连良  2
扶风  6
社  2
初次  59
公演  13
苏武  3
牧羊  2
奚啸伯  2
生涯  2
出戏  26
珠帘  3
寨  3
言菊朋  65
自行  2
组班  40
驻场  2
李少春  3
袁世海  3
野猪林  2
划归  2
元旦  4
裘盛戎  20
现代戏  1
雪花  2
飘  12
张君秋  8
合演  2
年年有余  2
徽班  5
进京  1
马  56
外传  214
长生殿  2
戏曲界  1
试演  2
鬃  1
烈马  1
忆  1
■  13
叶  38
援  47
福地  6
小时候  8
看戏  30
先去  7
逛一逛  5
东来顺  1
馄饨  3
吃饭  3
伯父  66
带我去  3
西餐  2
小吃店  7
奶油  1
炸糕  2
好吃  1
音响  18
不太远  15
成名  1
分不开  7
家里  3
长辈  223
演戏  10
专场  4
武生  64
颇深  3
老梅  8
有过  1
拆  15
搬离  19
干面  6
胡同  1
委员  17
提案  145
诞辰  26
小梅  15
纪念活动  1
拉  7
看过  45
听到  16
为梅  48
它会  1
叶盛长  10
之子  1
懂戏  2
提  2
大概  80
六七岁  42
演  2
戏  19
很少  28
坐在  71
后台  42
化妆间  20
搬  2
椅子  42
台口  5
完  1
不许  140
乱跑  7
戏校  1
演了  1
断桥  2
四郎探母  2
旦角  3
之女  2
燕  7
平  24
很火  81
卖  3
观众席  96
两层楼  3
化妆  3
二楼  9
一楼  13
宽敞  19
东城  16
爱看  7
彭真  2
买票  1
愿意  7
时会  103
紧张  20
放松  98
下来  46
鼓励  147
谭元寿  406
伴奏  1
金砖  5
拉得  6
京胡  2
张永和  1
最上  2
四五岁  2
谭富英  1
叶盛兰  1
侠  1
好多  6
名角  15
内城  3
门外  4
大栅栏  12
鲜鱼  1
口  2
挨着  80
涮  4
肉  4
散戏  48
森隆  1
夜宵  1
大人  7
舒适  9
对过  59
清华园  1
澡堂子  1
角儿  1
还会  1
泡澡  112
没事儿  1
盖起来  1
一等  2
别提  5
小而精  5
编剧  9
好戏  24
第一座  5
太多  5
清朝  28
明文规定  12
会馆  1
慈禧  4
干女儿  1
荣寿  1
和硕公主  1
无视  1
东北角  25
盖  3
园子  31
起名  2
新式  2
内设  19
池座  9
茶桌  1
包厢  1
散座  1
改名  1
梨园  8
谭鑫培  4
杨小楼  1
前辈  1
尚小云  31
程砚秋  1
荀慧生  1
四大  1
名旦  106
中国京剧  1
之作  1
新编  31
中说  7
排  21
新戏  36
京派  1
登台  1
一出  6
起解  13
园后  1
更名  2
动荡  25
年代  40
勉强  208
拆除  11
再见  46
葆  5
玥  6
排练  5
穆桂英  6
挂帅  1
一辈  14
四次  2
翻建  12
修缮  4
院  22
适中  54
院团  6
外地  7
昆  79
京剧院团  11
河北梆子  1
豫剧  3
吕剧  5
越剧  1
黄梅戏  6
最愿  13
演过  1
话剧  1
杂技  17
放映  12
扩建  9
京韵大鼓  40
泰斗  1
骆玉笙  1
她的  1
丑  4
寅  1
那场  7
门票  12
赶着  25
眼里  5
散  34
久久  12
不肯  51
散去  7
归途  6
紧  3
隆  33
饭庄  11
老字号  1
不忘  81
路北  33
有个  2
饭馆  21
叫会元馆  5
褡裢  1
火烧  1
锅贴  14
听戏  1
点心  1
对面  14
楼上  6
改建  12
商场  33
回迁  40
定  6
合资  56
预留  21
之用  15
不清  4
种种原因  12
动工  6
政协提案  12
坚持不懈  1
关怀  16
不动产  79
登记证  41
牛春梅  4
第十三届  1
体育节  19
昨天  5
顺义区  56
水上公园  19
百载  2
上个月  1
本市  19
覆盖面  142
最宽  25
多线  1
并进  3
京津冀  8
区级  110
多管齐下  6
多措  9
并举  25
进社区  57
多点  13
各展  25
其能  1
海洋  2
职工  177
机关干部  115
广播体操  4
健步  2
风筝  9
龙舟  7
邀请赛  6
健身操  5
舞  2
课则  32
教练  1
传授  57
滑冰  28
冰蹴球  25
花样滑冰  2
世界冠军  16
佟健  6
特设  1
孔宪菲  1
陆地  1
空中  34
维度  50
笑笑  56
开唱  3
献唱了  4
李梦娇  4
西二环  1
辅路  4
自行车道  4
骑行  4
二环路  16
慢行  4
系统实施  22
自行车  1
骑  49
行者  20
左转  23
优先  3
李欣  197
朝阳区  5
东二环  38
阜成门  2
路口  4
月坛  16
北桥  1
信号灯  1
许愿池  12
边境  3
程  56
餐厅  64
用餐  133
观景台  24
风景  3
伴随  57
一声  121
清脆  37
发令枪  7
一万名  4
密云  2
暴发  16
全马  40
华夏银行  1
点燃  2
张振龙  48
丁一鸣  1
李泽沛  1
分获  1
三名  6
陈林明  4
张荣欣  1
张蕾  1
马占川  1
李静  1
创立  5
伊始  45
密  28
看重  10
起跑点  20
开通  1
四条  203
摆渡  8
东直门  5
往返  3
号码  25
补给站  20
充足  1
饮用水  74
饮料  33
胶  45
盐  7
丸  33
食品  10
补给  459
高温  8
降温  53
喷淋  33
投放  10
冰桶  66
吨  1
冰块  113
万块  1
海绵  3
补给品  54
医疗站  1
每隔  1
米设  13
途中  1
医疗点  30
救护车  1
医务人员  12
颖川  36
人才济济  1
一届  6
口中  31
中国乒乓球协会  19
小组会议  4
商议  2
并报  11
办公会  4
男线  3
联手  2
捍卫  40
女线  24
时说  2
团体比赛  29
左手  1
直拍  8
优异  1
世界大赛  25
位列  5
第二位  64
亮眼  11
男女队  32
负责  2
优异成绩  329
四站  29
体育总局  1
增设  9
参谋部  35
专家组  5
见解  57
陆元盛  17
尹  1
霄  16
晓  15
王楠  104
李晓霞  1
德高望重  1
功勋  4
奥运冠军  20
发言  4
最优  86
陈述  21
理由  14
国乒男  46
报项  1
投票  1
全票  34
话语权  1
周学帅  30
混合双打  1
女子单打  2
昱  2
苏家峪村  11
流苏  5
合影留念  21
上周四  13
刊发  1
盛花期  27
一文  5
人造  9
访苏  19
家峪村  1
真容  1
峪  3
东北部  2
新城  2
子镇  108
北京市区  3
时许  2
进村  18
短时  16
拥堵  26
交警  12
村委会  28
疏导  28
大规模  18
戴好  177
口罩  5
禁止  173
吸烟  108
生长  16
山坡  107
台地  15
树高约  1
冠幅  1
树远  1
覆霜盖  1
近观  1
纤长  2
雪白  1
花瓣  6
细穗  9
美不胜收  1
络绎不绝  9
航拍  23
观赏  9
这株  28
陈先生  3
这棵  5
枝繁叶茂  5
堪称  5
盛花  41
沧桑  1
古树  18
王银江  6
始于  2
养护  19
新闻媒体  26
宣传报道  20
村里  9
周六  306
历年来  6
单日  5
受宠  41
万余株  1
古树名  1
木中  2
仅存  1
两株  6
著的  4
古都  2
三株  3
海淀区  1
北京大学  65
大庄  80
科乡  2
霹破  1
石村  1
一株  1
登记  7
那株  263
梾  3
树中  1
北大  2
校园内  36
树为  3
二级  1
一级  63
崔毅  80
崔毅飞  1
香山  1
市文  11
旅局  3
线路  6
优惠活动  141
运河  8
各区  58
深挖  26
倡导  25
绿水青山  141
金山  70
银山  91
一百周年  51
到来之际  11
文艺演出  19
课程  9
昌平区  195
乐多港  26
房山区  1
窦店  5
野鸭  1
古崖居  2
过生日  1
史家  13
营乡  7
八折  1
身高  1
游园活动  6
十条  4
赶考  17
颐和园  10
陶然亭  8
中山公园  3
新文化  8
五四运动  6
发祥  18
红楼  1
蔡元培  7
故居  5
总部  12
赵家楼  74
天安门  1
天安门广场  11
升旗  3
毛主席纪念堂  1
烽火  1
卢沟桥  6
中国人民抗日战争纪念馆  5
宛平城  3
良  1
农村  47
党支部  711
追忆  137
先驱  18
李大钊  19
八宝山革命公墓  19
圆梦  3
奥林匹克公园  14
塔  5
森林公园  38
速滑  18
丝带  41
钧  50
天坊  7
同仁堂  1
零号  3
焦庄户  37
地道战  2
河北  2
柳  161
庄户  16
保护区  3
文化公园  41
之处  32
社会化  39
巨型  41
大运河  9
南北  71
纬度  30
沿岸  8
村镇  21
骨骼  11
中共中央办公厅  8
国务院办公厅  16
文化教育  33
旅游观光  10
科学研究  2
特定  35
社会公众  69
特征  33
带有  201
磅礴  60
气度  26
地理环境  6
规划者  4
瞻前顾后  2
文化氛围  2
长距离  6
反复  8
丈量  85
可贵  5
比拟  11
可信  4
只想  17
赢在  4
输在  1
具体来说  1
视为  11
宏大  55
世遗  49
小道  1
郑娜  10
艺  1
问道  44
文化论坛  4
中国作协  1
中国艺术研究院  10
中国戏曲学院  8
广播电视  2
总台  110
专家学者  131
评论  62
研讨  143
曲艺  64
文艺理论  5
深入探讨  2
文艺批评  12
利器  5
尺度  18
亮度  28
艺术创作  12
美术作品  45
与会者  11
繁荣  18
语境  149
民族性  9
时代性  7
批评  7
艺术大师  56
如数家珍  14
文学家  8
知之甚少  15
眼光  4
表达能力  41
文艺创作  6
一面镜子  17
良药  4
多出  3
风尚  18
主流  27
差异性  139
作家  5
理性  191
态度  83
要学  127
啄木鸟  9
剜  4
烂  2
苹果  4
肯定  109
眼力  110
笔力  6
温榆河  5
菜园  5
小看  23
种菜  2
茼蒿  3
只知  5
肉的  2
必备  1
菜  18
金黄色  160
好奇  4
议论  27
第一产业  3
大城市  25
金黄  70
连接起来  10
观光型  4
涵义  1
艳阳  9
高挺  1
花如盖  1
伏地  1
菜叶  1
翠生生  3
羽衣  1
甘蓝菜  3
梗  2
闪着  5
紫色  2
取名  4
囿  6
稼  4
城市公园  2
打算  5
采摘  54
近距离  42
丰收  26
之乐  47
推广站  3
蔬菜  1
作物  244
农艺师  40
王帅  2
不同于  1
三道坎  46
帅  2
念叨  22
宝典  5
成活  16
坎儿  2
菜蔬  4
花花草草  4
移栽  2
炼  1
棚里  5
株体  19
温差  1
风量  10
浇水  2
好活  10
换茬  1
用应  2
季菜  1
一年四季  1
种  11
三茬  437
耐凉型  1
品类  2
入夏  117
升高  1
增种  29
彩椒  1
番茄  1
果实  12
喜温  19
转凉后  1
轮回  1
大白菜  6
生菜  9
油菜  2
防盗  8
防止  2
私挖  186
乱采  1
设计者  3
垅  11
菜田  1
四周  1
竹竿  13
搭成  4
篱笆墙  1
篱落  1
疏疏  1
一径深  1
起到  1
物理  125
隔离  33
小溪  169
蜿蜒  5
碎石  12
垫道  3
徜徉  1
其间  6
其乐融融  20
横跨  11
三区  17
肺  24
本来  19
山体  37
登高  24
支流  5
水网  15
乔木  14
林荫  5
之道  4
人工湖  33
芦苇  9
之景  5
养眼  1
添  2
上了  38
田庄  28
之趣  1
林田湖  2
草沙  14
层级  10
尽括  42
囊中  1
郭谦  3
王斌  1
船  3
滩头  80
嗨  3
一行  9
汉子  43
头顶  9
肩背  18
纤绳  1
脚蹬  3
横江  4
古镇  2
老号  48
工周  1
广前  1
喊  1
沉雄  16
关河  1
号子  9
整齐  12
迈进  29
此情此景  63
勾引  2
水里  1
泡  7
绵远  44
思绪  1
发源  9
昭通  9
鲁甸县  4
水磨  2
猫猫  1
流经  1
大关  9
盐津  27
水富  1
宜宾  2
叙州区  11
境内  2
金沙江  83
水位  11
落差  20
高达近  6
崇山峻岭  2
深涧  8
狭谷  1
河道  1
狭窄  50
弯曲  17
滩多  10
流  1
急  50
滩  45
作过  22
当地人  1
周基华  25
讨教  1
他说  3
通航  25
盐津县  20
庙口  1
张窝村  1
险滩  1
多处  3
有多险  17
漕  1
波涛滚滚  1
涨水  1
浊浪  3
滔滔  1
暗流  5
蜂拥  2
船行  3
急如  3
闪电  1
漕中  3
水浅  1
石头  1
船底  29
咵  1
作响  1
浪头  9
噼噼啪啪  1
上船  2
一梢  4
桡  1
不慎  1
刮烂  11
撞破  1
顷刻之间  1
毁货  1
丢人  1
亡  1
看伏  4
龙口  1
直角  2
弯  3
一尊  16
巨石  7
昂首  1
有如  3
张着  10
大口  1
鳄鱼  7
蹲守  1
眼看  5
快要  14
遇上  8
剪刀  14
该湾长  7
来米  1
弧形  1
状  5
多米  18
巉岩  18
张开  3
血盆大口  8
船只  1
船一  11
一辆  2
失控  47
高坡  7
向下  4
领江  11
镇静  4
波涛  3
咬合  3
划出  2
生死  10
弧线  22
是川  2
商  1
黄金水道  107
填  2
不满  7
叙府  21
人背  1
牛驼  1
陆运  1
木船  4
水运  2
水急  16
浪高  1
行船  1
过滩  11
舵手  1
高度集中  3
两眼  3
盯紧  2
河面  3
扳  5
船工  1
整齐划一  10
梢  7
怀中  5
奋力  3
一扳  79
栳  1
往外  1
猛力  4
一划  1
力道  4
刚柔相济  1
恰到好处  2
急流险滩  3
用力  2
半梢力  27
触礁  1
打烂  1
之虞  1
个体差异  1
高昂  2
低落  18
指令  2
注意力  28
劲头  22
齐心协力  24
步调一致  12
应运而生  3
喔  38
佐  9
追  10
下水  48
拉纤  9
久居  1
河边  2
经验丰富  11
闭着  7
声调  1
名称  1
判断  118
出船  179
行上  1
水势  1
急缓  3
难易  1
同是  3
幺  2
二三  2
工喊  2
回应  4
推  186
下水船  33
平缓  1
上水船  2
乱石  1
嘿呀  2
激流  1
纤路  7
参差  1
步调  2
危机四伏  3
险情  1
心力交瘁  12
苦不堪言  1
集中体现  2
拉滩  27
全是  1
作怪  21
挡  2
下行  7
涌浪  33
坟水  2
拗角水  1
挣滩  1
挣命  2
长长  1
一串  8
纤夫  3
背着  6
匍匐  5
卵石  1
草疙篼  1
紧紧抓住  1
莫  6
嗬哟  49
歪  1
低声  2
地面  1
蹬  92
槽子  6
拉不动  1
抗衡  1
对垒  2
不进则退  1
口时  1
催促  1
吃奶  6
一口气  1
拉上去  12
鼓起来  1
节骨眼  3
最怕  2
不一  7
号工  13
兄弟  2
伙们  53
擦  1
脚  19
咋个  17
俗话说  1
船上  8
得力  21
岸上  5
挣断  7
腰  2
这话  14
一舵水  7
扳好  1
舵  1
叶子  1
打横  9
打斜  1
扳正  1
裤带  1
喊破  1
嗓子  1
枉然  4
船要  1
航行  2
一要  10
合拍  7
劲  4
看好  12
好舵  28
合力  1
心往  125
劲往  3
拧  1
方能  9
越过  26
惊涛  44
恶浪  2
到达  1
版本  93
口口相传  80
掌故  5
名胜古迹  1
酸甜苦辣  2
随机应变  3
临场发挥  4
即兴  1
成唱  2
背纤时  1
单调枯燥  1
增添情趣  2
消除  1
气氛  91
平望  30
镇上  15
江南运河  21
常州  2
舣  6
舟  1
亭  15
三角  24
碑  8
勘探  12
钱塘江  38
最南端  12
浒墅关  2
苏州市  6
虎丘区  18
南抵  2
枫桥  1
区段  6
接上  6
塘河  3
北经望  1
无锡  1
便捷  16
发达  179
两岸  51
景观带  323
郊野  10
工厂区  7
发生变化  2
修至  23
苏钢  2
大桥  2
先行一步  203
春天  4
放慢  99
隔河  1
看柳之时  1
南运河  1
清明  8
交界  101
熟识  8
却又  1
意  1
四月  30
沙尘  7
纠缠  5
奔放  5
尽兴  3
那一刻  1
季节  14
公元  38
十五  10
十九世纪  24
中叶  2
江南地区  16
船队  2
淮安  1
北方  6
雨水  52
充盈  68
忙碌  4
漕运  75
季  4
北运河  67
相加  2
区有  6
国道  4
唯独  14
一段  5
南头  82
西至  1
庄子  1
怀着  4
心情  17
原样  41
相当  3
企望  64
大变  1
吕祖堂  1
辨识  1
过往  14
予  32
佟楼  12
小学  1
不复存在  179
弯弯曲曲  6
河  2
两侧  96
绿化带  35
醒目  8
诉说  21
惊讶  11
居住  14
遗产地  125
心境  7
愿望  8
的第  41
母亲河  1
收  13
到处  65
围栏  29
隔断  6
倒  2
建设者  44
芥园  102
水厂  1
取水  11
拆掉  27
滤水池  3
池壁  1
蓄水池  2
所用  19
红砖  16
取自  10
河泥  6
烧制  1
异常  16
厚达  70
一米  2
破  8
拆时  71
电钻  1
一刀  2
割开  7
成百  1
切面  1
细腻  2
平滑  41
使人  7
赞叹  18
范畴  19
大大  40
扩充  58
仍与  13
水利  1
留出  65
叫响  15
掉头  4
向南  4
动车  5
津浦铁路  13
旧线  1
高速公路  1
华北平原  127
瀑布  4
般向南  5
北上  1
独流  46
减河  1
马厂  1
减  1
河间  60
吐绿  1
返青  1
田垄  4
黄褐  3
显眼  1
吴桥  17
德州  3
增多  3
雨季  78
不算  11
河中  28
饱满  1
河畔  25
夕阳西下  5
时分  1
退净  13
冬日  1
平添  11
愉悦  1
轻快  18
举动  3
模仿  4
车厢  29
眺望  20
窗外  17
黄绿  6
比例  2
滋润  248
